fecha,remision,origen,destino,placa,kilometros
1/10/2020,92R70010386,92 - OPERADOR LOGISTICO            ,14 - NIXAPA                        ,C-117-025,10
1/10/2020,94R70056463,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-117-025,59
2/10/2020,01R71100250,01 - PLANTA SOYAPANGO              ,93 - C.DE VENTAS SAN RAFAEL CEDROS ,C-117-025,36
2/10/2020,04R70265676,04 - SANTA ANA                     ,14 - NIXAPA                        ,C-117-025,55
2/10/2020,14R70236086,14 - NIXAPA                        ,92 - OPERADOR LOGISTICO            ,C-117-025,19
2/10/2020,92R70010396,92 - OPERADOR LOGISTICO            ,04 - SANTA ANA                     ,C-117-025,61
2/10/2020,93R70070261,93 - C.DE VENTAS SAN RAFAEL CEDROS ,14 - NIXAPA                        ,C-117-025,57
3/10/2020,14R70236002,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-117-025,59
3/10/2020,14R70236059,14 - NIXAPA                        ,94 - C.D. SAN LUIS TALPA           ,C-117-025,59
3/10/2020,14R70236062,14 - NIXAPA                        ,06 - SONSONATE                     ,C-117-025,61
3/10/2020,94R70056478,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-117-025,59
3/10/2020,94R70056487,94 - C.D. SAN LUIS TALPA           ,14 - NIXAPA                        ,C-117-025,59
4/10/2020,06R70125833,06 - SONSONATE                     ,14 - NIXAPA                        ,C-117-025,62
